LAMBDA,Lx,OBSID,dec,objid,ra,rad,redshift,type
22.215456,1.0937800000000001e+43,0403160301,-9.218617665963801,210426,25.03988632398569,55.460903302217446,0.47460636,ext
21.330667000000002,0.0,0802860201,0.7203063472550836,212404,173.25480824050788,49.75823818031131,0.5465576999999999,ext
22.078160999999998,9.7712e+42,0560192001,-1.5903887946505395,216567,11.499913501077655,51.07624137940334,0.5257757,ext
21.025568,5.32985e+43,0556211401,59.33448404109744,217745,162.46786490227794,93.30352054378181,0.5849958000000001,ext
25.083391,4.88937e+43,0724441001,-7.959993319429978,218370,338.1402233143493,50.87719802804713,0.5362665,ext
24.991861,6.25419e+42,0500760101,13.525560282915876,219855,168.10496195890352,50.5150268189027,0.5573861,ext
24.915585999999998,6.94679e+43,0744100601,7.558451195389846,220360,347.4264464486241,51.3609406264095,0.527965,ext
20.689958999999998,1.23377e+43,0553911401,-4.53013718770336,223108,33.791640418349125,52.11909351597228,0.512314,ext
24.85456700000001,1.38081e+44,0143650101,24.35091865471353,223724,233.0002056611136,52.463039553549606,0.5810665,ext
24.198603,2.62116e+43,0673850601,34.585419544982024,225279,234.93941288252628,61.914507170035904,0.5270691,ext
23.710442999999998,6.890100000000001e+42,0402830101,31.20524720585656,226275,186.7956587396204,60.046427093948296,0.5211799,ext
27.753012,1.92602e+43,0677610134,-4.141716125323959,226841,32.50376082551106,49.02851057634905,0.5610944999999999,ext
22.062905999999998,1.42405e+43,0304160201,33.241251783417525,229235,17.802737641246722,61.82193824592588,0.515994,ext
22.215456,8.80153e+40,0148560501,5.570338120117634,230655,157.67452566509866,51.86377775169149,0.5172838,ext
20.476389,2.5092100000000003e+45,0106060301,13.22670764277118,234036,187.74311855043285,50.574864595466806,0.5553405,ext
23.527384,1.8493200000000002e+43,0094800201,66.028724307366,234489,175.06509791409147,129.94907062702623,0.50035506,ext
26.547869,6.42057e+42,0402750601,26.35123032554776,236227,7.520254681592632,53.38404689071652,0.58029276,ext
20.125525,4.555810000000001e+43,0673002333,-0.5132655963558372,236392,353.20097469692024,55.21411027443719,0.46881855,ext
21.879847,1.02238e+43,0112552001,21.800916447280827,238424,154.36377388384776,55.41221947135,0.5198214,ext
24.000288,4.909510000000001e+43,0655381501,15.741678342912314,239482,356.95404166944166,51.872075707524345,0.5437164000000001,ext
24.946096,2.26239e+44,0301651001,9.939953407989467,246489,356.02839362278917,49.330455790345695,0.56657004,ext
20.125525,6.821570000000001e+42,0302581801,37.964483523356265,247486,133.78992447753592,63.94609463042116,0.53581786,ext
21.162863,7.961340000000002e+43,0745320101,1.6466559806507823,247563,349.0998024074189,49.1804110296016,0.5565948000000001,ext
20.598429,0.0,0693430401,10.473204570653037,250260,163.29537228620492,49.12532380143375,0.5716446999999999,ext
21.879847,8.408470000000003e+42,0302581801,37.979839187360895,254110,134.2606848305346,61.84867032355896,0.56371087,ext
22.703615,1.45168e+43,0747430146,0.16569541910257207,257835,25.421590349382612,49.54816436241174,0.5500067,ext
21.544237,2.41451e+43,0677690138,-7.214521665535731,270095,30.90959990053041,51.388160588118126,0.52694255,ext
20.857763000000002,1.1179e+43,0763910301,-9.469787431147749,278206,31.023904890341807,51.2645813775606,0.5334228,ext
22.230711,1.6488500000000001e+43,0741032901,33.017749150769184,282331,239.4310766356773,58.914984655507396,0.5524965000000001,ext
22.596829999999997,0.0,0301450401,25.43176293637515,285494,13.886943262549494,53.321521304209796,0.57442033,ext
22.5053,0.0,0745320101,1.6803781388807657,287160,348.79485779639367,49.162579220433145,0.55690557,ext
21.345922,4.99049e+43,0650381701,29.76771807677305,289164,131.30970700301194,58.10490911769648,0.53545403,ext
21.284903,3.74802e+43,0700180201,-8.593228002618165,290689,24.22669335886188,52.01889458709985,0.52003044,ext
20.07976,3.4853600000000016e+42,0693662501,17.876806925675574,295787,137.6835275945454,53.82431882983383,0.5231983,ext
20.01874,4.41359e+42,0550540101,13.801137976883707,300113,187.3292514078494,53.59259079940557,0.5110166,ext
20.217054,8.299090000000002e+42,0106060901,15.523691724066296,302269,187.87013979454983,52.04864160911029,0.5400749,ext
20.873018,2.0197e+49,0312191101,55.6809647178435,315601,136.07289009843498,86.10132020074843,0.56738895,ext
22.38326,3.088380000000001e+43,0762870501,-0.4423867967249776,334452,214.00228177127983,48.078199746794326,0.5758444,ext
20.186544,0.0,0106060201,13.171919961203015,335161,187.6233125681353,50.63420968566561,0.55416274,ext
30.788752000000002,0.0,0827020101,20.824340843927747,372918,330.24898983919684,55.0052790926884,0.5203793,ext
20.979803,1.19893e+43,0742500101,23.125557050255843,377658,157.53928915301532,54.268588512866245,0.5440216,ext
25.739355,1.12082e+43,0762500901,51.7636715794682,398752,214.46008824814686,79.47946456287127,0.55606985,ext
21.910357,2.5605300000000002e+45,0693661001,40.042809392831224,429203,215.19747759587003,62.5447545469342,0.57945496,ext
26.24277,0.0,0744930301,-9.263241554495336,446432,10.237555492315664,51.58625810898201,0.52798617,ext
23.557894,1.30963e+43,0670900501,27.145797360588087,452876,252.6878751577658,59.94361688370873,0.4928795999999999,ext
21.422197,0.0,0103260601,26.63769552211765,594878,126.5877431399605,55.21147377621105,0.55332494,ext
